Zai Cervatos,"Another one. :)

""Kaya kayo nandito kasi hindi kayo ordinaryo; tapos ngayong andito na kayo, magpapaka-ordinaryo kayo?"""
Zai Cervatos,"Math 11 class sa UPM. :) words of wisdom ng isang prof.

""Hindi ako naniniwalang may bobo sa room na to. Kung may nagsasabi sa inyo, o kayo mismo naniniwalang bobo kayo, well hindi; you need only to look at your ID to know it's not true. Alam nyo ba kung ilang tao dyan sa labas ang makikipagpatayan makipagpalit lang sa pwesto nyo, masabi lang nila na ang hirap-hirap naman dito sa UP, tapos kayo, ibabasura lang ninyo?"""
Janpaul Ferrolino,"sa isang class ng Math 53...

student: sir, anung passing??
prof: hahahaha...

xD tumawa lng... :))"
Kevin Matundan,"Bridge making sa physics fair.
main material: Match sticks
kuya nageexplain ng design nila.

""This design is very economical. We saved 4 match full of boxes.""
:D"
Macaraeg Gelbert Paul,"miss ko ung sweetcorn tska ung hot monay sa may AS Steps :( tska sympre ung dirty ice cream.. tska ung isaw. :(
tska ung siomai sa LB."
PJ Fonbuena Robles,"malalate na ko sa CHEM so tumakbo na ko pauntang IC... pagpasok ko sa IC mei mga nag-uusap n mejo serious....

guy: UI!! diba iisa lang si RED RANGER at si WHITE RANGER??
guy2: ano??

*nasabaw na si guy1, nagchange na ng topic*

chem nga naman  :D"
Vladimir Villegas,"Physics ___ (ayoko sabihin kung alin)
Prof: ""OK. Let's have a short quiz for five minutes.""
(He then wrote the items down, stayed on one side of the room, and measured the time using the taps of his foot.)
Prof: ""Are you done class?""
(Actually, wala pa daw nakakatapos that time kasi wala pang five minutes.)
Prof: ""OK. Here is the solution. (He then explains the solution at a fast pace.) Do you get that class? Of course, not!"""
Ian Lemuel Alimagno,"CEM-UPLB
Econ104 class.. (mataas ang mortality rate sa subject na to.)

prof(to students): class huwag niyong isipin na tumataas ang utility
ko pag maraming bumabagsak sa class na 'to.. nalulungkot nga ako eh.
(medyo sarcastic yung dating)
students: ows?? 0_o"
Ser Ben,Sa  Narinig ko sa UP (Overheard at UP) kumkumpleto araw ko. haha
Vladimir Villegas,"""If you don't understand my handwriting, better drop the course!""
- JAM, NIP"
Liezl Anne Sumagaysay,"""bases can corrode flesh. biology or medical students are after an animal's bones. example, they boil a cat in NaOH solution until only the bones remain. they don't care about the flesh, and the flesh is thrown or made into ur siopao..""
heeeeeeeh! chem 16 \kehm sixtein\"
June Villena,"Kahapon, around 6pm-7pm while walking sa tapat ng Film Institute with one of my bestfriends..

may naglalakad na ale, familiar, pero di ko maalala kung sino..
nag-hi yung bestfriend ko with matching hiya factor..
paglagpas ng ale, napa(medyo) sigaw ako:

SI DEAN GUEV!!! O.O

hahaha =)) wala lang, di ba medyo cool pag nakikita mo yung mga high-profile people in ordinary scences? haha.. XD"
Lia Sumbeling,"In my SocSci 1 class.
PROF: Kayo, yung mga lalake, nagpapaupo pa ba kayo ng mga babae? Sa MRT, for example?
BOYS: Pag maganda po. *laughs*
PROF: Kaya pala walang nagpapaupo sa akin."
Macaraeg Gelbert Paul,"MATH prof, actually named his kids, Dy and Dx. o dba?"
Philip Christian Zuniga,"Math Prof: (Looking at the students at the back), Alam niyo, mga baking powder lang kayo dito. Pampaalsa lang kayo sa class, para magmukhang marami. Lumabas nga na lang kayo."
Kristal Cabral,"batang nagbebenta ng sampaguita

bata: ate bili na kayo ng sampaguita
ako: (diretso ang lakad)
bata: bili n po kayo pang-sabit nyo po sa altar
ako: sorry, wala kaming altar eh
bata: eh di ako na lang po magsasanit sa altar
ako: eh di ikaw na din bumili ng sampaguita mo! hahaha"
Macaraeg Gelbert Paul,"miss ko mga kwento ni Ma'am Orpi.

HOBBY nya: trying to prove rhiemann hypothesis sa kanyang free time.

dahil ito daw ang sikreto sa lahat ng passwords ng mga banko at mga encryption sa credit cards..
o dba?"
Jessica Apalin,"at yung bata din n ngtanong s ken, nrinig ko n sumisigw s may harap ng SU ng:
FEB FAIR
FEB FAIR
ITULOY
ITULOY
IPAGLABAN!!!(with matching accent ng isng aktibista)"
Jessica Apalin,"ANSC 1 lab exam bonus question:(since kaka-valentine's day lng dw)
anu pipiliin mong sitwasyon:
a. yung my ngmmhal sau pero hndi mo nman mahal?
b.yung ikw ang ngmmhl pero hindi k nmn mhl ng taong yun?
and WHY?"
Arolf Leo Anglo Masarate,"Vinzons Hall (sa may sakayan pa-SM North), one hot summer morning:

Ale: Hijo, pano ba pumunta Benitez Hall?

(nag-isip...naisip ko Benitez Hall ang Law)

Ako: ah, sakay nlng po kayo ikot, mahirap kasi kung maglalakad kayo. mainit pa naman. 



sabihin niyo nlng sa driver ibaba kayo sa Benitez.

Ale: Naku, salamat Hijo!

*nakasakay na siya ng narealize ko na Benitez Hall nga pala ay Educ. Mirror Bldg kasi sila ng Law*"
Jane Po,"socialite na matrona, gustong mag-aral ng voice sa sikat na prof sa abelardo. nag-audition. sing ang matrona.
prof: madame, puwede po bang makita ang mga daliri ninyo?
socialite: of course. bakit maestro, gusto rin ba ninyo akong marinig magpiano?
prof: hindi. mukhang malakas naman ang kamay ninyo. siguro mas mabuting mag-gardening na lang kayo."
Ajin Catigan,"Sabi nila, stay in school. so i did. 

- MRR"
Brynn Jonsson Julia,"Sa may Shopping Center, circa 2005

Sumakay ng Ikot si Blocmate/Orgmate/Thesis Partner: Manong, sa Infirmary po.

Sorry naman, mga freshies pa lang X_X"
Santigo Paulo Lazaro Pascual,"UPLB, year 2005...

Student: *tawag sa cellphone* Ma, gagabihin po ako ha. May pinapasukan po akong Org..
Mama: Ano? Orgy?! Mag ingat ka anak ha, maraming napapahamak diyan.

Wag na kasing tawagan, kausapin nalang kasi sa personal. XD"
Khu Venus,"kakilala:so,ga-graduate ka na ba??
ako:PANGET KA RIN."
Jian Carlo,"Prof, UPM-UPCN

Bakit lagi nalang kayong rush nang rush ng mga requirements? Russians b kyo?"
Shiela Diaz Bernabe,"Sa CASAA..

Girl: Shet. SUPER nagtitipid ako ngayon 500pesos na LANG gastos ko sa isang araw.
(ah ganon sya magtipid.. )"
Mara Villegas,"Polsci 110: Mam Casambre, after major Exam...

Student: Oh-em-gee! Ang hirap ng exam
Prof:(Nakatayo sa likod) el-oh-el!"
Yagie Magcamit,"""my mother is a virgin and my father is a carpenter"" - sir jely galang (bday: dec25)"
Carissa Camille Rulla,"Kwentong UP Baguio:

sa isang bio subject daw nila, nagpa-exam ang isang prof... habang nag-eexam daw sila, lahat sila ang nasa utak ay ""mamatay ka na! mamatay ka naaaahhh!"" dahil sobrang hirap daw... the next meeting hindi pumasok ang prof nila... and the next meeting... the next week daw, nagulat sila.. yung ashes daw ng prof na yun, nasa auditorium na... ayan, namatay talaga yung prof nila...
..and they never cursed their professors again..."
Nico Paolo Porteria Arguelles,"Isang lalaki at isang babae na nakasakay sa Katip-Up jeep

*may nakita si girl na picture ng ibang girl sa phone ni guy*

Girl: Ang tindi mo naman! Girlfriend mo yan?
Guy: *pagmamayabang* Hindi. Flirt lang... Yun naman uso ngayon eh.

Hindi ka naman masyadong malandi, noh kuya? -_-"
Carissa Camille Rulla,"yung tito ko at mga kaibigan niya nung college pa siya sa grupo ng freshie:

tito: (hawak ang isang pile ng kule) o, bili na kayo ng Kule o..
freshie: magkano po?
tito: piso lang...

...at nagbayad ang mga freshie sa kanya... haha! may pangmerienda tuloy sila... *evil*"
Nico Paolo Porteria Arguelles,"Fil 20 class of Ma'am Noemi Rosal

*student knocks on door*

Student: Ma'am is this Fil50?
Ma'am Rosal: Hindi. kalahati ito ng Fil50.
Student: Fil25?
Ma'am Rosal: Hindi.

*student walks away, dumbfounded*

-_-"
Rochelle Ann Villalobos Bertiz,"Raichell Anne Iloreta Dauz: Uy dress up tayo sa party ni Lance!
 Venus Maria Esperanza Franchesca: awww. wala akong dress eh... :( :(
 Raichell Anne Iloreta Dauz: ano ba venus bla bla bla bla bla bla bla??!!!

haha ""dress up"" nga naman kasi. XD"
Nathan Espino,"Nung sinabi nilang ""Don't let your academics interfere with your education"", I don't think they were referring to Narinig ko sa UP (Overheard at UP)."
Danieson Gonzalvo,"""Even before Madonna was born, I am already a MATERIAL GIRL!"" -Prof A.F., PI100"
Mihali Felipe,"Chem 16
""Sir, gagawin ko lahat. Ipasa niyo lang ako.""
""Mag-aral ka kaya.""
""Pwera yon, sir.""
(Pag hindi ka naman nakapatay oo)"
Kate Ariane Cagitla-Narvas,"Freshman year, late nagpadismiss sa Math 17 sa 3rd floor ang room.

Student: guys una na ko, may exam ako sa Philo 11 late na ko!

Takbo papuntang AS (mas mabagal pag nagToki), West Wing, pagdating sa 3rd floor hingal, tagaktak ang pawis, takbo ulit papunta sa room. Pagdating sa pinto nakasalubong mga classmate.

Classmate1: Absent si Sir.

@#$%!!!"
Mihali Felipe,"Math 55
Mr. Manlapaz: *peers into Dr Santos's room* Hey booger! *waves*"
Ajin Catigan,"sa west wing ng AS, nung bago pa lang ang No ID No Entry rule.

may isang kuya (probably in his early 30s) na pormal-pormalan ang attire. so papasok na sya sana ng AS. hinarang ni kuya guard.

Kuya Guard: Sir, ID po. 

Kuya Pormal: Why?

KG: bawal po pumasok pag walang id, sir. 

KP: No i don't need that. don't you know me? *blah blah blah. yada yada yada in straight english* (basta ang point nya parang sino ka para harangin ako, may phd ako ikaw guard ka lang. with matching threat na matatangagl sa trabaho si kuya guard bukas na bukas din)

KG: (in fluent english)  Sir, i did not make these rules. i'm only implementing them. And sir, with all due respect, i don't know who you are, but even the college secretary shows her ID when she enters the building. 

WASAK."
Ajin Catigan,"kumuha ako ng isang language elective. first day nag-fill out the class card, tapos onting intro sa subject. eh di ko pala trip. so di na ko nagpakita sa klase after that. 

nung tapos na yung sem at deadline na ng submission ng grades, nagtext si prof (sinulat kasi sa class cards yung contact numbers). 

prof: Ms. Catigan, i don't remember seeing you in class. wala kang exams at recitation. what grade should i give you? 

syempre nawindang ako kasi ineexpect ko na dinrop na nya ko bilang di na ko pumasok. bilang di ko alam irereply, inignore ko na lang. 

after a few days, chineck ko yung grades ko online. 

*insert language elective here* - 3. 

WOW. SAN GALING YUN. sana pala nung tinanong nya ko anong grade bibigay nya, sinabi ko DOS! (hindi uno, may hiya pa rin naman ako haha)"
Rowel Espe�a,"Ma'am Leny Deita's speech before starting our first exam in Math 53(2nd sem, 08-09)...

Ma'am Deita : Class, galingan nyo sa first exam, eto ung chance nyo para makabawi.

Laglag ang panga ng buong class. Bawi raw agad, first exam pa lang. Hehe....
Pero magaling si Maam Deita magturo... One of the best! :D"
Ajin Catigan,"Lantern Parade:

si Friend may hawak na empty C2 bottle. may batang (medyo) gusgusin na umaaligid sa kanya. 

Friend: bata, o. *bigay c2 bottle*

si bata masayang kinuha ung bote. tapos tumakbo sa isang pamilyang nakaupo sa grass nagpi-picnic-ish.

bata: (excited na tono) nay! nay! may bote ako o!!! 

ooops di pala sya PET kid.hahaha!

tandaan: bawal mag-assume. :P"
Dani Estavillo,"May batang namamalimos.
Bata: Ate, ate pengeng barya.
Ako: Wala 'kong barya eh.
Bata: Edi buo na lang.

:|"
Crystal Jalasco Silverio,Uno. Nakamit ko ang kaisa-isang uno ko nang mag-volunteer akong magpaka-victim sa Basic Life Saving sa PE. Hindi na nasundan ang unong yan kahit ilang beses akong naging totoong victim ng mga terror na prof. Uno.
Kuting Juan-Gajitos,"Nung freshie ako, kumuha ako ng soccer na PE. Syemps, mega enjoy naman ako; takbo dito, takbo dun, sipa dito, sipa dun! Nakikipagsabayan pa ko sa mga boiz sa class namin, feeling one-of-the-boys e. Kaya lang, nung later half na ng sem, medyo naga-absent na ko kasi pressured sa Math. Hanggang sa nakita ako minsan ng classmate ko sa CASAA. Sabi nya sa akin hinahanap raw ako ni coach. Paktay! So mega iwas naman ang byuti ko sa GYM. At ganun yun hanggang sa magtapos ang sem. Nung kuhanan na ng classcard, nagpunta ako sa GYM. Laing gulat ko nang makita kong 1.25 ako sa soccer! Nakampucha! Kung hinarap ko siguro yung PE coach namin, may chance siguro akong naging varshiteh! naks! XD"
Rapi Castillo,"sa UPLB:
Freshie: ""Manong sa Hum po."" *bayad pamasahe*
Driver: ""Ah sige. Brrooomm brrroooommmmm! Beep beeepp!! Andito na ineng.""

Nasa tapat na kasi si Freshie ng hum building."
Patotsky Woods,"""BAKIT NGAYON LANG KAYONG TATLONG ITLOG?!"" 

-Prof. Eugene Evasco, Pan Pil 19. Lagi kasi kaming sabay-sabay pumasok ng late ng dalawang kabarkada ko sa class niya. :))"
Astrid Tejano Gopo,"dun sa Donate blood thing kanina sa UPMin. 

Redcross person (to student na magdodonate) : uhm miss, may boyfriend ka?
Student : Omg kelangan ba me boyfriend??? 

:))"
Luzee Gravador,"(Sa paghahanap ng PE bilang freshie)

RA: Miss, freshie ka ba?
AKO: Opo. Kailangan ko po ng isang PE.
RA: 2 na lang pwede. Weightlifting o Bridge.
AKO: Ano po yung bridge? Di ko po kaya ang weightlifting eh.
RA: Nakuh, cards lang yun. madali lang talaga yun. mag-eenjoy ka.
AKO: Sige po, paenlist.

Convincing si ate eh.
Ayun. Si Caces pala ang prof. Shees. Nagdrop ako malamang. 1st drop ko yun. Rawr."
Carlo Pineda,"Sa Natsci 1 class... (chem Part)

Prof will explain a very hard concept to the students. 
Tapos yung mga students ay puzzled, confused at hindi naintindihan ang concept.
Makikita ng prof yung mga reaction ng students

Prof: Isn't Chemistry FUN!"
Riley Palanca,"UTO2x FRIEND: Why the heck is there a playground sa likod ng CS Building?

THIN FRIEND: Kasi they're Science majors. Pang-experiment nila to - fulcrum, momentum, balance, etc.

UTO2x FRIEND: Oooooh. (Siyempre naniwala siya at kwinento niya na to sa mga Science Major friends niya, at tinawanan lang siya.)"
Bianca Rafael,"habang nakapila sa enrollment
Girl 1: ang tagal naman
(after several minutes)
Girl 2: di bale tayo na ang next...Patience is virtue talaga! (nyak!)"
Nadine Emberga,"kanina lang sa chat sa facebook: 

friend: matulog ka na..
ako: sandali, nagbabasa pa ako ng Narinig ko sa UP. masaya eh. adik na ako
friend: wala ba Narinig sa OTHERS?
ako: naku, i-ooverheard kita...hahaha"
Muy Aceituna,"bata namamalimos sa isang malaking lalaki sa may SC:

bata: kuya, kuya, penge namang piso kuya.

lalaki: naku, wala akong piso eh, eto, tinapay na lang.

bata: ayoko nyan! TABA!

LOL. :)))"
Rexie Galvan,"UPLB - Hist1

'Class,
sa pagpasok nyo sa classroom na to, maayos ang usapan natin na walang diyos ha!Wala akong pakialam kung sino ang sinasamba nyo basta iwan nyo sila sa labas ng pinto tuwing papasok kayo sa room ko.. dahil sa klase ko ako ang diyos! kaya gusto
ko PANGINOON ang tawag nyo sakin..PANGINOON!'
-Prof. B.B-M

Hahaha! Super nakakasindak na prof pero super galing!"
Muy Aceituna,"isang araw sa tambayan:

Person1: bili ako sa casaa, may ipapabili kayo?

Person2: uhmm... bili mo nga ko nung ano, ano nga yun, yung malamig na milo.. ay oo! Milo Freezed!

*talbog"
Junette Fatima Gonzales,"Prof sa PanPil 190, last sem. 

ang pinagkaiba raw ng ateneo sa up..

sa ateneo, kung gusto mo raw mabawasan ang mga estudyante sa klase mo dahil mas gusto mo ng isang masinsinang diskusyon, sabihin mo lang, ""To those who have not read the assigned readings -- get out of this room,"" at tiyak, marami talaga sa kanila ang aalis.

sa up, kahit na ilang ulit mo raw sabihing lumabas ang mga hindi nagbasa, hindi sila aalis at ipapamukha pa sa'yo na kaya nilang makipagsabayan sa diskusyon kahit na hindi nagbasa, at babanggitin pa ang sari-saring masalimuot na dahilan tulad ng kawalan ng kuryente, pera't kung anu-ano pa."
Gregson Rocafort,"class sa History 1:

Prof.: Sino ang Ina ng Biak-na-Bato? Ang initials nya ay T.T.

me: *with all conviction* Tandang Tsura!"
Carmela Ferrer,"Sa playground sa likuran ng CS Lib

Boy: Pare antaas ng slope! (referring to the slide)

Tapos may 2 girls na nag-si-seesaw

Girl1: Usod ka pa paharap para may equilibrium iyong seesaw."
Nicola Berbano,"Nakita ng isang girl ang friend niya nakasakay sa Ikot, so tinawag niya:

""FARRAH!!!""

Tumigil yung jeep...akala kasi ni manong may bababa."
Kevin Matundan,"isang araw, naguusap kami ng mga blockmates ko tungkol sa mga pangarap.
Blockmate: pangarap ko, humiga sa pera.
Ako: (nagbagsak ng piso sa sahig) Ayan! higa na. Yan na ang katuparan ng mga pangarap mo. :D"
Enzo De los Reyes,"(Experience ng Kaibigan ko) Kakagaling lang niya sa exam sa Math, tapos yun sabog na sabog daw siya. Pagtapat sa dorm, bababa na daw sa ikot.

Siya: (Sigaw sa Driver) Manong babye! At nagtinginan ang lahat sa kanya. Narealize nya na ""Manong para"" pala ang ibig nyang sabihin... (wala lang nakakatawa xa..feeling close sa driver... haha)"
Nicola Berbano,"Overheard sa loob ng Katipunan jeep:

Girl na halatang taga-Other School, frustrated kasi ilang beses siyang pumapara pero di marining ng driver: ""MAMA, STOP!""

^^"
Mihali Felipe,"Physics 73
Mr. Sarmago: *roll call* ""Mr. .... Singco.."" *sabay ngisi*"
Verna Katrin Cola,"ako: paano ba nalalaman kung ""slash"" o ""backslash""? 
kung ""slash""  x = y? tas ung isa x = -y...

friends: T_T

sa sobrang tuwa tinanong namin ang isa naming kaibigan

K1: paano mo idedescribe ang ""slash"" at ""backslash""?
K2: *nag-isip* sasabihin ko sana slope e"
Nadine Emberga,"dismissal sa chem 14.1:

prof: oh class, mauna na ako...
classmate: wag muna sir, bata pa kayo! :P
(buti na lang dedma si prof)"
Andrew Guinto,"Two white guys approached us...

WG1: Ummm can we ask for directions (heavy british accent)
Friend: Sure!
WG2: Great!
Friend: (smile)
WG1: Saan papuntang SC? (wala na yung accent)
WG2: Magpapaxerox sana kami e (wala ring accent)
Friend: (speechless)
Ako: Diretso lang po dun..."
Nicola Berbano,"Dumaan ako sa stall sa CASAA na nagbebenta ng Nescafe iced coffee. Halos araw araw ako bumili ng iced coffee sa kanila:

Me: Manang pwede pong bawasan yung ice? *as in punong-puno yung baso ng ice*

Manang, resentful tone: Miss magdagdag ka ng 3 pesos.

Me, WTF mode: Baket?!?

Manang: Because you get more of the product that way.

In fernez, points to Manang for her English skills. >.<"
Arjei Balandra,"Nasa isang jeep ako sa elbi then may isang freshie kasama yung nanay at sumakay sa jeep... Sabi ni nanay nung freshie, ""San po ung Main Building Manong?"" Aun, pigil na pigil tawa ko, amp... xD"
Joseph Yap IV,"last na.haha.. parehong prof pa rin..

prof: so, is this fatty acid natural (referring to a structure of lauric acid)???

*waits for an answer, but no one answered*

prof: (sinagot ang sarili) yes it is. it is extracted from a nut, which is not a nut!!!....

_waa..ang daming hirit ni maam..hahaha... ang sakit sa ulo..haha"
Arjei Balandra,"Dyan sa tabi tabi, narinig ko lang to... 

""If you shift into comsci, you lose your insanity. If you shift into comarts, you lose your masculinity."" ^^"
Nicola Berbano,"Inaantay namin matapos yung previous class na gumagamit ng Geog 1 classroom namin sa AS. Nakatambay kami sa labas ng classroom at syempre di namin narealize na ang lakas pala ng boses namin:

Prof ng previous class, storming towards us, screaming: HINDI NIYO BA ALAM NAGCCLASS PA AKO? I AM DISTURBED BY YOUR CALLOUS LAUGHTER!!!

*tahimik lahat, balik ang prof sa classroom and bangs the door in our faces*

Classmate: Anu raw? Kalyo???"
Joseph Yap IV,"kanina lang:

chem prof discussing reactions of fats.

prof: in organic chem, we call it base hydrolysis; in biochem, they call it saponification.
and that is how you form your soap, through saponification...
...sa--po--ni--fi--ca--tion (trying to emphasize the correct pronunciation).. sa--po--ni--fi--ca--tion... ..SA--BONi--fi--ca--tion..."
Jamila B Abuda,"Nakasakay sa SM north jeep, nasa may philcoa na. nagtanong yung drayber ng katabing jeep, ""may philcoa?"" may sumagot mula sa jeep namin, ""mayron""."
Karez Martin,"UP STUDENT1: Tara na! *sings Dora's song* ""Come on, Fabulos!..""
UP STUDENT2: Fabulous?
UP STUDENT1: FabulOs! Spanish si Dora eh.
UP STUDENT3: HAHAHA Come on Vamonos kaya!

=)))))))"
Placido Penitente,"Ginabi na kame ng facade committee sa CAMP para sa lantern parade:

Janitor: (inis na kase hindi din sha makauwi hanggat hindi kame umuuwi lahat) Ano ba yang ginagawa nyo ha, yung PASAJ?

*So...CORCADE?*"
Nicola Berbano,"Graffiti inside CR stall at AS:

""GOD IS DEAD.""  - Nietszche

Underneath was scrawled:
""NIETSZCHE IS DEAD.""  - God"
Placido Penitente,"Baguhan ako sa dorm sa tapat ng PGH:

Girl: Anong course mo?

Ako: Speech Pathology.

Girl: Aaah. Speech biology. Ano yun?

*oo na lang* hahaha!"
Placido Penitente,"Soc Sci 1 Class, pumasok ako, dko kilala yung block:

Prof: Tch, it's on the tip of my tongue. Ano ngang tawag dun? Yung word origin!

Bibo Estujante: (says it out loud) Epistemology!!!

Mga blockmates nya: Wooow! Naks, galeng naman!

Ako: (thinking) ah sandale ah, UP ba tong napasukan ko?"
AJ Vizmanos,"Sa may Parish of the Holy Sacrifice (aka UP Chapel)

Bata: Penge pong barya.
Student: Bakit? Nakaligo ka na ba sa dagat ng basura?
*Bata walks away, parang nagdadabog*"
Kevin Matundan,"naglalaro kami ng word factory sa bio. nagchecheck na kami.
Classmate: Sir, teeth po
Sir: Tit, do you have tit?
Classmates: Sir ANO!?!?!?! haha. windang mode."
Kenji Tambo,"""as i sit here broken hearted, i want to shit but only farted.""

--naka-vandal sa girls' CR sa AS."
Carmela Ferrer,"Math17 Class. 

(prof distributing the results of the probset)

*aksidenteng napunit ng kaunti ang paper ng isang student*

Prof: Oopss. Sorry. 

*napunit na naman ang same paper*

Prof: SHIT! Sorry talaga!

*everyone laughs*"
Khristine Hernando,"sa isang upuan sa physci lecture hall, may naka-drawing na square. 
sa tabi, may nakasulat: ""Press button to eject professor.""

ilang beses ko na pnress pero ayaw gumana... =("
Myca Santos Guballa,"BELAT! :P

Wrong sent text ng kaibigan ko sa prof namin sa FS 199 (Research Methods in Food aka pre-thesis subject). :D"
Marie Louise Antoinette Sioco,"Nawrong sent ako sa prof ko kakatambay dito. Hahaha. I was gonna forward his text sa classmate kong nagtatanong kung tuloy ang reporting tmw. 

Me: (Insert text ni Sir dito na nagsasabing hindi tuloy ang reporting at ididiscuss pa ang report outlines)... Text ni Sir. Putek, tapos na ako sa report ko. Hahahaha!
Unfortunately, eto ang reply:
Sir: Ok lang, d wag baguhin. Hehe.
Me: *Super-mega apologize to the max, tipong iniisip ko kung may muka pa akong ihaharap sa kanya tmw*
Bilang prof, d na siya sumagot. So humabol ako.
Me: PS: Sir, joke lang po yung tapos na ako sa report. D pa po talaga. Sorry po. See you tmw.

Aba, mahirap na, baka pagreportin nya ako bongga bukas, wala pa akong powerpoint presentation."
Minks Lucas,"during a debate at CSSP, mid 1st sem AY 09-10:

question was---> ""Do you think UP Students are apathetic?""

sumagot si ate: blah blah blah..blah blah blah.. and therefore we say that UP Students are not PATHETIC.

...really now. haha."
John Kenneth Lee,"Nakasulat sa isang chair sa GAB:

""Bakit ang rude ng mga tao?""

Reply 1: ""Kasi TRIP""

Reply 2: ""Hindi ako rude""

Reply 3:""Hindi ako tao"""
Wielson Factolerin,"Setting: sa isang jeep na Kanan sa UPLB, habang tumatakbo. nasa may DL Umali na 'yung jeep nang...

Kaunti na lang 'yung sakay..
Manong: 'To, sa'n ka?
Ako: Sa YMCA po.

After a while...
Tumigil siya sa men's dorm and stares at me..
Ako: Dun pa po (itinuro ang waiting shed sa may YMCA).
Manong: (nang-irap, nabadtrip ata.)
Ako: (sa isip) manong, men's dorm po ito, hindi ymca. ok??

Tawa na lang ako."
Patotsky Woods,"PI 100, Prof Jimmuel Naval: ""Kung mas maaga lang sana tinayo ang UP eh di sana dito nag-aral si Rizal at hindi sa (insert other school here) o sa (insert other school here).

*laughtrip*"
Immah Santos,"Pauwi na kami ng blockmate ko galing sa UPD, nag-aabang na kami ng jeep, kaso ang tagal, sa SM North kami papunta.

Nagsalita siya:

Blkmate: Parang wala namang dumadaan na SM North dito.

Ako: Wala nga, pero jeep meron."
Andromeda Reyes,"GEOG 1 CLASS: This is an 11:30 to 1 class so getting hungry is a concern.

Ako: Sir, pwede magdala ng food?

Prof: Oo naman!!!!!!!!!  huwag nyo lang kakainin."
PJ Fonbuena Robles,"habang tinititigan namin ang iba't-ibang flavors ng Nissin Cup Noodles sa store ni kuya na nagtitinda din ng chem lab equipment....

friend: anu sa dalawang flavor na toh ang mas nakakataba???

ako: iooverheard kita!!! hahaha"
Rapi Castillo,"Ako habang iaabot yung bayad sa driver: ""Manong Marlboro lights."""
Abby Panghulan,"math17 days namin(matagal na to), pumasok si maam na malungkot..may sakit daw yung lobster nya at tinanong kami kung anong pede nyang gawin.

ako: maam, buhusan nyo ng sprite tapos isangkutsa nyo.masarap yun.=))"
Santigo Paulo Lazaro Pascual,"New Dorm year 2003 7 AM :)

Freshie: Ahm, kuya, ito po ba ang New Dorm? *medyo takot*
Mukhang Fratman: *higop ng kape* @#%&! naman, wala pakong tulog kaya kung pwede lang ung sa luob ung kausapin nyo!
Freshie: Kuya! Sorry po! @_@
Mukhang Fratman: Ikaw naman, di ka na mabiro, freshie din ako eh. ^_^ Welcome po sa New Dorm! :)"
Elwynn Mark O�as Yagaya,"Sa PE class naman namin.. duckpin bowling..
sabi nung kaklase ko
gara baba ng score ko wala ako kahit break man lang.

di nga? sabi ko

sabi niya oo

ta's sabi ko
ah ako kasi mamaya pang 11:30 break ko
ahehe"
Miguel Paolo Tanchoco Raymundo,"geol class, pinakita ni ma'am pic ng lava flow ng mt. mayon

sabay na classmate: ma'am, bakit po umiilaw ung lava eh gabi naman, wala siyang nirereflect na light galing sa araw?

ako to myself: tnung mo na rin kung bakit maliwanag ang bonfire..(-__-)"
Elwynn Mark O�as Yagaya,"Sa geog class namin..
Prof: Geography of population, pinagaaralan yung distribution kung saan maraming pinapanganak, maraming namamatay

Ahehe.. sa ospital.. di ba??"
Jm Lanuza,"Kakagaling lang namin ni classmate sa Geol class, rocks ang topic. Paglabas, nakasalubong namin yung dating Comm prof namin, nakasimangot.

Classmate: Ganun pala yung mukha ng basaltic noh?

Bumenta lang sakin. Hahahaha"
Miguel Paolo Tanchoco Raymundo,"sa jeep papuntang North edsa, inabot sakin nung girl ung sukli ko:

girl: kuya bayad po...

ako to myself: ""iooverheard na kita!!"""
Ray Angelo Dagdagan,"nakasulat sa cr ng lalake sa may CS..

""sige, iire mo lang. baho no?""

may sumagot,

""sori ha! ikaw kaya matae nang di oras."""
Angel Rose Quines,"2005 1st sem Math 17 class ni Red ranger prof at tapos na ang midterms, 4th and th long exam. Wala nang choice to drop pero may choice pa kung magfifinals...
Ako: Friend, anong target mo sa finals para pumasa?
Friend:90+%
AKo:wala naman tayong choice di ba? eh para maka-4?
Friend: 89% (not sure) eh ikaw?
Ako: Hindi ko alam kung useful pang mag-finals ako.
Friend: Bakit?
Ako: 108% (sure ako) ang kailangan ko para pumasa.
Friend: Kaya mo yan. assuming na may bonus question sa exam... :)
Ako: malalim na buntong hininga.....(ayaw ko magunderload kaya di ako nagdrop, nagpay-off naman)
*FRiend= nakakwatro at pumasa, Ako:85% sa finals pero apparently, bagsak. :)

Ako:"
John Carlo Florencio,"narinig q s likod q nung class nmen sa physics72:
Girl: hay nako. magwawala talaga ako pag naka 1.25 LANG aq dito..

WTH! aq nga, nsa bingit na ng kamatayan!"
Paola Ebora,Ewan ko lang ha pero pinakanakakainis sa lahat ng tipo ng kaklase e yung kunwaring di nag-aral at magpapanic pa kuno tapos biglang pinaka-mataas yung grade sa exam. Hmpf.  Stock knowledge lang daw. Maniwala. </bitterness>
